#1
Name	S-1-P 16(1)
	Flags	Flag ID	Data Filename	Sample Name	Sample ID	Sample Type	Cal Point	Level	RT	Ret. Index	Actual Ret. Index	Unit	Area	Height	Std. Conc.	Conc.	%Diff	ISTD Area	ISTD Height	Area Ratio	Height Ratio	Peak Start	Peak End	Tailing F.	S/N	SI	Noise	RRT	Ref. RRT	%Dev RRT	Ref. Mode	Ref 1 m/z	Ref 1 Range	Ref 1 Set Ratio	Ref 1 Actual Ratio	Ref 1 Measured	Ref 1 Conc.	Ref 1 Std Ratio %Diff	Ref 2 m/z	Ref 2 Range	Ref 2 Set Ratio	Ref 2 Actual Ratio	Ref 2 Measured	Ref 2 Conc.	Ref 2 Std Ratio %Diff	Ref 3 m/z	Ref 3 Range	Ref 3 Set Ratio	Ref 3 Actual Ratio	Ref 3 Measured	Ref 3 Conc.	Ref 3 Std Ratio %Diff	Ref 4 m/z	Ref 4 Range	Ref 4 Set Ratio	Ref 4 Actual Ratio	Ref 4 Measured	Ref 4 Conc.	Ref 4 Std Ratio %Diff	Ref 5 m/z	Ref 5 Range	Ref 5 Set Ratio	Ref 5 Actual Ratio	Ref 5 Measured	Ref 5 Conc.	Ref 5 Std Ratio %Diff	Accuracy(%)	RT %Diff	RT Diff	Vial	Tray	Inj Vol	Acquired Date	Acquired By	%RSD (Conc)	%RSD (Area)	Type	ISTD Group	m/z	Concentrations[1]	Concentrations[2]	Concentrations[3]	Concentrations[4]	Concentrations[5]	Concentrations[6]	Concentrations[7]	Concentrations[8]	Concentrations[9]	Concentrations[10]	Concentrations[11]	Concentrations[12]	Concentrations[13]	Concentrations[14]	Concentrations[15]	Concentrations[16]	Concentrations[17]	Concentrations[18]	Concentrations[19]	Concentrations[20]	Concentrations[21]	Concentrations[22]	Concentrations[23]	Concentrations[24]	Concentrations[25]	Concentrations[26]	Concentrations[27]	Concentrations[28]	Concentrations[29]	Concentrations[30]	Concentrations[31]	Concentrations[32]	Concentrations[33]	Concentrations[34]	Concentrations[35]	Concentrations[36]	Concentrations[37]	Concentrations[38]	Concentrations[39]	Concentrations[40]	Concentrations[41]	Concentrations[42]	Concentrations[43]	Concentrations[44]	Concentrations[45]	Concentrations[46]	Concentrations[47]	Concentrations[48]	Concentrations[49]	Concentrations[50]	Concentrations[51]	Concentrations[52]	Concentrations[53]	Concentrations[54]	Concentrations[55]	Concentrations[56]	Concentrations[57]	Concentrations[58]	Concentrations[59]	Concentrations[60]	Concentrations[61]	Concentrations[62]	Concentrations[63]	Concentrations[64]	Event	Band	Slope	Width	Drift	Calc.by	Curve	Zero	Weight	Window/Band	Spiked	Noise From	Noise To	Found RT	Recovery	Mode	Mode ID	Sample Amt.	Dil. Factor	Quant Method	R²	R	Status	Average Conc.	Average Conc. (R1,R2)	ISTD RT Diff	Std RT Diff	ISTD RT	%Conc. Outside Curve	Lib. SI	Lib. RT	Lib. Compound Name	Lib. errRT	CAS #	Formula	Mol. Weight	Comment 1	Comment 2	Lib. CAS #	Lib. Synonym	Lib. Theory MW	Lib. Formula	Lib. Class	Lib. URL	Lib. Comment	Lib. Chromatogram Comment	Lib. Adduct Ion	Lib. Precursor Ion	Lib. SP ID of Precursor Ion	Lib. MS Stage	Lib. Ionization	Lib. Collision Energy	Lib. Instrument	Lib. Data Filename	Lib. Acquired By	Lib. Acquired	Lib. Sample Info	3rd Coeff.	2nd Coeff.	1st Coeff.	Intersection	Lib. Filename	Original Method Filename	Group #	Tailing F(10%)	Width(50%)	Noise Calc. Method	Group Type	Custom Calc. Result 1	Custom Calc. Result 2	Custom Calc. Result 3	Custom Calc. Result 4	Custom Calc. Result 5	Ref 1 S/N	Ref 2 S/N	Ref 3 S/N	Ref 4 S/N	Ref 5 S/N	Ref. Ions	Asymmetry	Data Comment	ISTD Name	RF	RF %RSD (level)	RF Mean (level)	RF SD (level)	Comment	Ref 1 Noise	Ref 2 Noise	Ref 3 Noise	Ref 4 Noise	Ref 5 Noise	ISTD Amount	 +/- ppm	ISTD %Diff (Stds) Area	ISTD %Diff (Controls) Area	Std. Conc. Factor	Correction Factor	Confidence	RF Mean (curve)	RF SD (curve)	RF %RSD (curve)	RF Deviation	Ref STD ID	Ref 1 Result	Ref 2 Result	Ref 3 Result	Ref 4 Result	Ref 5 Result	Ref 1 RRT	Ref 2 RRT	Ref 3 RRT	Ref 4 RRT	Ref 5 RRT
46			2035RAB_0035_A1	2035RAB_0035_A1	2035RAB_0035_A1	Unknown	No		3.816	0.00	0.00	ppm	1068177	321262		0.1098		2243422	823326	0.476	0.390	3.773	4.175	1.796	682.95		470.40	1.116	1.080	3.361	Simply Calculate																																					1.05	0.040	33	1	5.0000	04/03/2021 20:53:02	System Administrator			Target	16	380.00>79.05	1	1	1	1	1	1	1																																																										40	0.100	10.00	10.000	0.0000	Area				Window	0.00000	3.122	4.592	3.856		Auto	Auto	1.00000	1.00000	Internal Standard	0.0000000	0.0000000	Pending	0.1098	0.1098	0.40		3.45	NC							0.0000																								0.0000000	0.0000000		Signalling_High_20190806.lcm		1.454	0.047	rms		0.00000	0.00000	0.00000	0.00000	0.00000							1.907		S-1-P 17(0)											1.0000				1.000000	1.000000																
47			2035RAB_0037_A1	2035RAB_0037_A1	2035RAB_0037_A1	Unknown	No		3.816	0.00	0.00	ppm	1458609	443516		0.1615		2082091	771766	0.701	0.575	3.740	4.304	1.812	1140.00		389.05	1.113	1.080	3.046	Simply Calculate																																					0.52	0.020	41	1	5.0000	04/03/2021 22:26:42	System Administrator			Target	16	380.00>79.05	1	1	1	1	1	1	1																																																										40	0.100	10.00	10.000	0.0000	Area				Window	0.00000	3.122	4.592	3.836		Auto	Auto	1.00000	1.00000	Internal Standard	0.0000000	0.0000000	Pending	0.1615	0.1615	0.39		3.45	NC							0.0000																								0.0000000	0.0000000		Signalling_High_20190806.lcm		1.483	0.045	rms		0.00000	0.00000	0.00000	0.00000	0.00000							1.966		S-1-P 17(0)											1.0000				1.000000	1.000000																
48			2035RAB_0040_A1	2035RAB_0040_A1	2035RAB_0040_A1	Unknown	No		3.816	0.00	0.00	ppm	855340	244632		0.0875		2254344	838084	0.379	0.292	3.682	4.245	1.750	919.70		265.99	1.117	1.080	3.404	Simply Calculate																																					0.97	0.037	78	1	5.0000	05/03/2021 05:39:24	System Administrator			Target	16	380.00>79.05	1	1	1	1	1	1	1																																																										40	0.100	10.00	10.000	0.0000	Area				Window	0.00000	3.122	4.592	3.853		Auto	Auto	1.00000	1.00000	Internal Standard	0.0000000	0.0000000	Pending	0.0875	0.0875	0.40		3.45	NC							0.0000																								0.0000000	0.0000000		Signalling_High_20190806.lcm		1.399	0.048	rms		0.00000	0.00000	0.00000	0.00000	0.00000							1.799		S-1-P 17(0)											1.0000				1.000000	1.000000																
49			2035RAB_0042_A1	2035RAB_0042_A1	2035RAB_0042_A1	Unknown	No		3.816	0.00	0.00	ppm	1419612	432671		0.1571		2083675	754574	0.681	0.573	3.757	4.304	1.733	1149.81		376.30	1.117	1.080	3.438	Simply Calculate																																					1.05	0.040	44	1	5.0000	04/03/2021 23:01:49	System Administrator			Target	16	380.00>79.05	1	1	1	1	1	1	1																																																										40	0.100	10.00	10.000	0.0000	Area				Window	0.00000	3.122	4.592	3.856		Auto	Auto	1.00000	1.00000	Internal Standard	0.0000000	0.0000000	Pending	0.1571	0.1571	0.41		3.45	NC							0.0000																								0.0000000	0.0000000		Signalling_High_20190806.lcm		1.395	0.047	rms		0.00000	0.00000	0.00000	0.00000	0.00000							1.790		S-1-P 17(0)											1.0000				1.000000	1.000000																
50			2035RAB_0044_A1	2035RAB_0044_A1	2035RAB_0044_A1	Unknown	No		3.816	0.00	0.00	ppm	1144308	346952		0.1289		2046007	776831	0.559	0.447	3.665	4.175	1.719	695.18		499.08	1.128	1.080	4.463	Simply Calculate																																					1.02	0.039	31	1	5.0000	04/03/2021 20:29:39	System Administrator			Target	16	380.00>79.05	1	1	1	1	1	1	1																																																										40	0.100	10.00	10.000	0.0000	Area				Window	0.00000	3.122	4.592	3.855		Auto	Auto	1.00000	1.00000	Internal Standard	0.0000000	0.0000000	Pending	0.1289	0.1289	0.44		3.42	NC							0.0000																								0.0000000	0.0000000		Signalling_High_20190806.lcm		1.450	0.047	rms		0.00000	0.00000	0.00000	0.00000	0.00000							1.900		S-1-P 17(0)											1.0000				1.000000	1.000000																
51			2035RAB_0045_A1	2035RAB_0045_A1	2035RAB_0045_A1	Unknown	No		3.816	0.00	0.00	ppm	1371403	399645		0.1419		2228671	855245	0.615	0.467	3.649	4.352	1.739	1173.45		340.57	1.130	1.080	4.590	Simply Calculate																																					0.66	0.025	43	1	5.0000	04/03/2021 22:50:07	System Administrator			Target	16	380.00>79.05	1	1	1	1	1	1	1																																																										40	0.100	10.00	10.000	0.0000	Area				Window	0.00000	3.122	4.592	3.841		Auto	Auto	1.00000	1.00000	Internal Standard	0.0000000	0.0000000	Pending	0.1419	0.1419	0.44		3.40	NC							0.0000																								0.0000000	0.0000000		Signalling_High_20190806.lcm		1.473	0.048	rms		0.00000	0.00000	0.00000	0.00000	0.00000							1.947		S-1-P 17(0)											1.0000				1.000000	1.000000																
52			2035RAB_0047_A1	2035RAB_0047_A1	2035RAB_0047_A1	Unknown	No		3.816	0.00	0.00	ppm	1614974	483524		0.2391		1557012	629329	1.037	0.768	3.757	4.198	1.700	920.00		525.57	1.116	1.080	3.296	Simply Calculate																																					0.76	0.029	81	1	5.0000	05/03/2021 06:14:26	System Administrator			Target	16	380.00>79.05	1	1	1	1	1	1	1																																																										40	0.100	10.00	10.000	0.0000	Area				Window	0.00000	3.122	4.592	3.845		Auto	Auto	1.00000	1.00000	Internal Standard	0.0000000	0.0000000	Pending	0.2391	0.2391	0.40		3.45	NC							0.0000																								0.0000000	0.0000000		Signalling_High_20190806.lcm		1.412	0.046	rms		0.00000	0.00000	0.00000	0.00000	0.00000							1.824		S-1-P 17(0)											1.0000				1.000000	1.000000																
53			2035RAB_0051_A1	2035RAB_0051_A1	2035RAB_0051_A1	Unknown	No		3.816	0.00	0.00	ppm	1872460	563148		0.1739		2482501	862002	0.754	0.653	3.757	4.411	1.708	1473.60		382.16	1.127	1.080	4.303	Simply Calculate																																					1.00	0.038	57	1	5.0000	05/03/2021 01:33:47	System Administrator			Target	16	380.00>79.05	1	1	1	1	1	1	1																																																										40	0.100	10.00	10.000	0.0000	Area				Window	0.00000	3.122	4.592	3.854		Auto	Auto	1.00000	1.00000	Internal Standard	0.0000000	0.0000000	Pending	0.1739	0.1739	0.43		3.42	NC							0.0000																								0.0000000	0.0000000		Signalling_High_20190806.lcm		1.439	0.046	rms		0.00000	0.00000	0.00000	0.00000	0.00000							1.877		S-1-P 17(0)											1.0000				1.000000	1.000000																
54			2035RAB_0052_A1	2035RAB_0052_A1	2035RAB_0052_A1	Unknown	No		3.816	0.00	0.00	ppm	1867668	551109		0.1944		2215150	771573	0.843	0.714	3.757	4.316	1.641	1220.87		451.41	1.121	1.080	3.737	Simply Calculate																																					0.97	0.037	34	1	5.0000	04/03/2021 21:04:43	System Administrator			Target	16	380.00>79.05	1	1	1	1	1	1	1																																																										40	0.100	10.00	10.000	0.0000	Area				Window	0.00000	3.122	4.592	3.853		Auto	Auto	1.00000	1.00000	Internal Standard	0.0000000	0.0000000	Pending	0.1944	0.1944	0.41		3.44	NC							0.0000																								0.0000000	0.0000000		Signalling_High_20190806.lcm		1.406	0.047	rms		0.00000	0.00000	0.00000	0.00000	0.00000							1.813		S-1-P 17(0)											1.0000				1.000000	1.000000																
55			2035RAB_0054_A1	2035RAB_0054_A1	2035RAB_0054_A1	Unknown	No		3.816	0.00	0.00	ppm	1983113	610689		0.2007		2277895	895094	0.871	0.682	3.740	4.376	1.693	1308.92		466.56	1.118	1.080	3.486	Simply Calculate																																					0.50	0.019	27	1	5.0000	04/03/2021 19:42:52	System Administrator			Target	16	380.00>79.05	1	1	1	1	1	1	1																																																										40	0.100	10.00	10.000	0.0000	Area				Window	0.00000	3.122	4.592	3.835		Auto	Auto	1.00000	1.00000	Internal Standard	0.0000000	0.0000000	Pending	0.2007	0.2007	0.41		3.43	NC							0.0000																								0.0000000	0.0000000		Signalling_High_20190806.lcm		1.371	0.044	rms		0.00000	0.00000	0.00000	0.00000	0.00000							1.742		S-1-P 17(0)											1.0000				1.000000	1.000000																
56			2035RAB_0058_A1	2035RAB_0058_A1	2035RAB_0058_A1	Unknown	No		3.816	0.00	0.00	ppm	1317146	385365		0.1171		2593462	950752	0.508	0.405	3.773	4.292	1.681	849.24		453.78	1.118	1.080	3.537	Simply Calculate																																					1.26	0.048	25	1	5.0000	04/03/2021 19:19:28	System Administrator			Target	16	380.00>79.05	1	1	1	1	1	1	1																																																										40	0.100	10.00	10.000	0.0000	Area				Window	0.00000	3.122	4.592	3.864		Auto	Auto	1.00000	1.00000	Internal Standard	0.0000000	0.0000000	Pending	0.1171	0.1171	0.41		3.45	NC							0.0000																								0.0000000	0.0000000		Signalling_High_20190806.lcm		1.394	0.046	rms		0.00000	0.00000	0.00000	0.00000	0.00000							1.788		S-1-P 17(0)											1.0000				1.000000	1.000000																
57			2035RAB_0059_A1	2035RAB_0059_A1	2035RAB_0059_A1	Unknown	No		3.816	0.00	0.00	ppm	1519042	509793		0.1684		2079977	747939	0.730	0.682	3.665	4.316	1.712	980.01		520.19	1.110	1.080	2.733	Simply Calculate																																					0.50	0.019	17	1	5.0000	04/03/2021 17:45:59	System Administrator			Target	16	380.00>79.05	1	1	1	1	1	1	1																																																										40	0.100	10.00	10.000	0.0000	Area				Window	0.00000	3.122	4.592	3.835		Auto	Auto	1.00000	1.00000	Internal Standard	0.0000000	0.0000000	Pending	0.1684	0.1684	0.38		3.46	NC							0.0000																								0.0000000	0.0000000		Signalling_High_20190806.lcm		1.281	0.042	rms		0.00000	0.00000	0.00000	0.00000	0.00000							1.562		S-1-P 17(0)											1.0000				1.000000	1.000000																
58			2035RAB_0061_A1	2035RAB_0061_A1	2035RAB_0061_A1	Unknown	No		3.816	0.00	0.00	ppm	1190771	350908		0.1265		2169351	783968	0.549	0.448	3.757	4.153	1.825	1484.58		236.37	1.115	1.080	3.187	Simply Calculate																																					0.79	0.030	45	1	5.0000	04/03/2021 23:13:32	System Administrator			Target	16	380.00>79.05	1	1	1	1	1	1	1																																																										40	0.100	10.00	10.000	0.0000	Area				Window	0.00000	3.122	4.592	3.846		Auto	Auto	1.00000	1.00000	Internal Standard	0.0000000	0.0000000	Pending	0.1265	0.1265	0.40		3.45	NC							0.0000																								0.0000000	0.0000000		Signalling_High_20190806.lcm		1.453	0.046	rms		0.00000	0.00000	0.00000	0.00000	0.00000							1.906		S-1-P 17(0)											1.0000				1.000000	1.000000																
59			2035RAB_0064_A1	2035RAB_0064_A1	2035RAB_0064_A1	Unknown	No		3.816	0.00	0.00	ppm	2264196	654964		0.2333		2237659	808851	1.012	0.810	3.773	4.364	1.646	1239.66		528.34	1.119	1.080	3.615	Simply Calculate																																					1.21	0.046	48	1	5.0000	04/03/2021 23:48:35	System Administrator			Target	16	380.00>79.05	1	1	1	1	1	1	1																																																										40	0.100	10.00	10.000	0.0000	Area				Window	0.00000	3.122	4.592	3.862		Auto	Auto	1.00000	1.00000	Internal Standard	0.0000000	0.0000000	Pending	0.2333	0.2333	0.41		3.45	NC							0.0000																								0.0000000	0.0000000		Signalling_High_20190806.lcm		1.351	0.047	rms		0.00000	0.00000	0.00000	0.00000	0.00000							1.702		S-1-P 17(0)											1.0000				1.000000	1.000000																
60			2035RAB_0067_A1	2035RAB_0067_A1	2035RAB_0067_A1	Unknown	No		3.816	0.00	0.00	ppm	1411398	413462		0.1394		2333771	865395	0.605	0.478	3.757	4.316	1.713	917.41		450.69	1.120	1.080	3.656	Simply Calculate																																					0.66	0.025	22	1	5.0000	04/03/2021 18:44:24	System Administrator			Target	16	380.00>79.05	1	1	1	1	1	1	1																																																										40	0.100	10.00	10.000	0.0000	Area				Window	0.00000	3.122	4.592	3.841		Auto	Auto	1.00000	1.00000	Internal Standard	0.0000000	0.0000000	Pending	0.1394	0.1394	0.41		3.43	NC							0.0000																								0.0000000	0.0000000		Signalling_High_20190806.lcm		1.452	0.048	rms		0.00000	0.00000	0.00000	0.00000	0.00000							1.905		S-1-P 17(0)											1.0000				1.000000	1.000000																
61			2035RAB_0069_A1	2035RAB_0069_A1	2035RAB_0069_A1	Unknown	No		3.816	0.00	0.00	ppm	1098817	322038		0.1067		2374812	877409	0.463	0.367	3.757	4.352	1.735	1413.63		227.81	1.117	1.080	3.412	Simply Calculate																																					1.07	0.041	73	1	5.0000	05/03/2021 04:40:46	System Administrator			Target	16	380.00>79.05	1	1	1	1	1	1	1																																																										40	0.100	10.00	10.000	0.0000	Area				Window	0.00000	3.122	4.592	3.857		Auto	Auto	1.00000	1.00000	Internal Standard	0.0000000	0.0000000	Pending	0.1067	0.1067	0.40		3.45	NC							0.0000																								0.0000000	0.0000000		Signalling_High_20190806.lcm		1.444	0.048	rms		0.00000	0.00000	0.00000	0.00000	0.00000							1.889		S-1-P 17(0)											1.0000				1.000000	1.000000																
62			2035RAB_0074_A1	2035RAB_0074_A1	2035RAB_0074_A1	Unknown	No		3.816	0.00	0.00	ppm	1080800	310179		0.1072		2324385	874435	0.465	0.355	3.665	4.340	1.757	912.66		339.86	1.116	1.080	3.331	Simply Calculate																																					0.66	0.025	66	1	5.0000	05/03/2021 03:18:57	System Administrator			Target	16	380.00>79.05	1	1	1	1	1	1	1																																																										40	0.100	10.00	10.000	0.0000	Area				Window	0.00000	3.122	4.592	3.841		Auto	Auto	1.00000	1.00000	Internal Standard	0.0000000	0.0000000	Pending	0.1072	0.1072	0.40		3.44	NC							0.0000																								0.0000000	0.0000000		Signalling_High_20190806.lcm		1.448	0.048	rms		0.00000	0.00000	0.00000	0.00000	0.00000							1.896		S-1-P 17(0)											1.0000				1.000000	1.000000																
63			2035RAB_0075_A1	2035RAB_0075_A1	2035RAB_0075_A1	Unknown	No		3.816	0.00	0.00	ppm	1084916	321191		0.1070		2336804	818621	0.464	0.392	3.757	4.175	1.766	669.08		480.05	1.122	1.080	3.896	Simply Calculate																																					1.10	0.042	79	1	5.0000	05/03/2021 05:51:05	System Administrator			Target	16	380.00>79.05	1	1	1	1	1	1	1																																																										40	0.100	10.00	10.000	0.0000	Area				Window	0.00000	3.122	4.592	3.858		Auto	Auto	1.00000	1.00000	Internal Standard	0.0000000	0.0000000	Pending	0.1070	0.1070	0.42		3.44	NC							0.0000																								0.0000000	0.0000000		Signalling_High_20190806.lcm		1.496	0.048	rms		0.00000	0.00000	0.00000	0.00000	0.00000							1.991		S-1-P 17(0)											1.0000				1.000000	1.000000																
64			2035RAB_0076_A1	2035RAB_0076_A1	2035RAB_0076_A1	Unknown	No		3.816	0.00	0.00	ppm	1202297	376246		0.1130		2453218	890411	0.490	0.423	3.732	4.131	1.798	670.99		560.73	1.110	1.080	2.759	Simply Calculate																																					0.24	0.009	51	1	5.0000	05/03/2021 00:23:37	System Administrator			Target	16	380.00>79.05	1	1	1	1	1	1	1																																																										40	0.100	10.00	10.000	0.0000	Area				Window	0.00000	3.122	4.592	3.825		Auto	Auto	1.00000	1.00000	Internal Standard	0.0000000	0.0000000	Pending	0.1130	0.1130	0.38		3.45	NC							0.0000																								0.0000000	0.0000000		Signalling_High_20190806.lcm		1.528	0.046	rms		0.00000	0.00000	0.00000	0.00000	0.00000							2.056		S-1-P 17(0)											1.0000				1.000000	1.000000																
65			2035RAB_0077_A1	2035RAB_0077_A1	2035RAB_0077_A1	Unknown	No		3.816	0.00	0.00	ppm	1484684	422191		0.1413		2421559	894871	0.613	0.472	3.757	4.399	1.778	1108.42		380.90	1.125	1.080	4.194	Simply Calculate																																					1.13	0.043	19	1	5.0000	04/03/2021 18:09:21	System Administrator			Target	16	380.00>79.05	1	1	1	1	1	1	1																																																										40	0.100	10.00	10.000	0.0000	Area				Window	0.00000	3.122	4.592	3.859		Auto	Auto	1.00000	1.00000	Internal Standard	0.0000000	0.0000000	Pending	0.1413	0.1413	0.43		3.43	NC							0.0000																								0.0000000	0.0000000		Signalling_High_20190806.lcm		1.444	0.048	rms		0.00000	0.00000	0.00000	0.00000	0.00000							1.888		S-1-P 17(0)											1.0000				1.000000	1.000000																
66			2035RAB_0078_A1	2035RAB_0078_A1	2035RAB_0078_A1	Unknown	No		3.816	0.00	0.00	ppm	992934	291505		0.0982		2331604	840456	0.426	0.347	3.773	4.175	1.837	539.51		540.32	1.117	1.080	3.380	Simply Calculate																																					1.13	0.043	56	1	5.0000	05/03/2021 01:22:05	System Administrator			Target	16	380.00>79.05	1	1	1	1	1	1	1																																																										40	0.100	10.00	10.000	0.0000	Area				Window	0.00000	3.122	4.592	3.859		Auto	Auto	1.00000	1.00000	Internal Standard	0.0000000	0.0000000	Pending	0.0982	0.0982	0.40		3.46	NC							0.0000																								0.0000000	0.0000000		Signalling_High_20190806.lcm		1.457	0.048	rms		0.00000	0.00000	0.00000	0.00000	0.00000							1.914		S-1-P 17(0)											1.0000				1.000000	1.000000																
67			2035RAB_0082_A1	2035RAB_0082_A1	2035RAB_0082_A1	Unknown	No		3.816	0.00	0.00	ppm	1484805	444793		0.1521		2251264	791901	0.660	0.562	3.757	4.507	1.761	2353.94		188.96	1.120	1.080	3.667	Simply Calculate																																					1.07	0.041	20	1	5.0000	04/03/2021 18:21:02	System Administrator			Target	16	380.00>79.05	1	1	1	1	1	1	1																																																										40	0.100	10.00	10.000	0.0000	Area				Window	0.00000	3.122	4.592	3.857		Auto	Auto	1.00000	1.00000	Internal Standard	0.0000000	0.0000000	Pending	0.1521	0.1521	0.41		3.44	NC							0.0000																								0.0000000	0.0000000		Signalling_High_20190806.lcm		1.371	0.047	rms		0.00000	0.00000	0.00000	0.00000	0.00000							1.742		S-1-P 17(0)											1.0000				1.000000	1.000000																
68			2035RAB_0088_A1	2035RAB_0088_A1	2035RAB_0088_A1	Unknown	No		3.816	0.00	0.00	ppm	2146861	657634		0.2135		2317901	886175	0.926	0.742	3.665	4.447	1.790	1320.04		498.19	1.115	1.080	3.255	Simply Calculate																																					0.29	0.011	65	1	5.0000	05/03/2021 03:07:17	System Administrator			Target	16	380.00>79.05	1	1	1	1	1	1	1																																																										40	0.100	10.00	10.000	0.0000	Area				Window	0.00000	3.122	4.592	3.827		Auto	Auto	1.00000	1.00000	Internal Standard	0.0000000	0.0000000	Pending	0.2135	0.2135	0.40		3.43	NC							0.0000																								0.0000000	0.0000000		Signalling_High_20190806.lcm		1.504	0.045	rms		0.00000	0.00000	0.00000	0.00000	0.00000							2.008		S-1-P 17(0)											1.0000				1.000000	1.000000																
69			2035RAB_0089_A1	2035RAB_0089_A1	2035RAB_0089_A1	Unknown	No		3.816	0.00	0.00	ppm	1455454	442206		0.1535		2186253	792216	0.666	0.558	3.757	4.364	1.799	1479.62		298.86	1.117	1.080	3.450	Simply Calculate																																					0.79	0.030	75	1	5.0000	05/03/2021 05:04:10	System Administrator			Target	16	380.00>79.05	1	1	1	1	1	1	1																																																										40	0.100	10.00	10.000	0.0000	Area				Window	0.00000	3.122	4.592	3.846		Auto	Auto	1.00000	1.00000	Internal Standard	0.0000000	0.0000000	Pending	0.1535	0.1535	0.40		3.44	NC							0.0000																								0.0000000	0.0000000		Signalling_High_20190806.lcm		1.450	0.045	rms		0.00000	0.00000	0.00000	0.00000	0.00000							1.900		S-1-P 17(0)											1.0000				1.000000	1.000000																
70			2035RAB_0090_A1	2035RAB_0090_A1	2035RAB_0090_A1	Unknown	No		3.816	0.00	0.00	ppm	1394814	418614		0.1438		2236850	832619	0.624	0.503	3.732	4.340	1.814	1543.08		271.28	1.107	1.080	2.460	Simply Calculate																																					 -0.03	 -0.001	54	1	5.0000	05/03/2021 00:58:41	System Administrator			Target	16	380.00>79.05	1	1	1	1	1	1	1																																																										40	0.100	10.00	10.000	0.0000	Area				Window	0.00000	3.122	4.592	3.815		Auto	Auto	1.00000	1.00000	Internal Standard	0.0000000	0.0000000	Pending	0.1438	0.1438	0.37		3.45	NC							0.0000																								0.0000000	0.0000000		Signalling_High_20190806.lcm		1.571	0.045	rms		0.00000	0.00000	0.00000	0.00000	0.00000							2.142		S-1-P 17(0)											1.0000				1.000000	1.000000																
71			2035RAB_0092_A1	2035RAB_0092_A1	2035RAB_0092_A1	Unknown	No		3.816	0.00	0.00	ppm	2053735	671862		0.2621		1806351	652055	1.137	1.030	3.740	4.543	1.680	3628.04		185.19	1.115	1.080	3.195	Simply Calculate																																					0.50	0.019	39	1	5.0000	04/03/2021 22:03:19	System Administrator			Target	16	380.00>79.05	1	1	1	1	1	1	1																																																										40	0.100	10.00	10.000	0.0000	Area				Window	0.00000	3.122	4.592	3.835		Auto	Auto	1.00000	1.00000	Internal Standard	0.0000000	0.0000000	Pending	0.2621	0.2621	0.39		3.44	NC							0.0000																								0.0000000	0.0000000		Signalling_High_20190806.lcm		1.337	0.043	rms		0.00000	0.00000	0.00000	0.00000	0.00000							1.674		S-1-P 17(0)											1.0000				1.000000	1.000000																
72			2035RAB_0094_A1	2035RAB_0094_A1	2035RAB_0094_A1	Unknown	No		3.816	0.00	0.00	ppm	1990249	569733		0.1857		2470241	911164	0.806	0.625	3.757	4.507	1.754	2650.27		214.97	1.118	1.080	3.513	Simply Calculate																																					0.94	0.036	55	1	5.0000	05/03/2021 01:10:23	System Administrator			Target	16	380.00>79.05	1	1	1	1	1	1	1																																																										40	0.100	10.00	10.000	0.0000	Area				Window	0.00000	3.122	4.592	3.852		Auto	Auto	1.00000	1.00000	Internal Standard	0.0000000	0.0000000	Pending	0.1857	0.1857	0.41		3.44	NC							0.0000																								0.0000000	0.0000000		Signalling_High_20190806.lcm		1.391	0.047	rms		0.00000	0.00000	0.00000	0.00000	0.00000							1.783		S-1-P 17(0)											1.0000				1.000000	1.000000																
73			2035RAB_0095_A1	2035RAB_0095_A1	2035RAB_0095_A1	Unknown	No		3.816	0.00	0.00	ppm	1200871	337711		0.1199		2309658	818077	0.520	0.413	3.773	4.399	1.781	1133.18		298.02	1.116	1.080	3.359	Simply Calculate																																					1.18	0.045	28	1	5.0000	04/03/2021 19:54:34	System Administrator			Target	16	380.00>79.05	1	1	1	1	1	1	1																																																										40	0.100	10.00	10.000	0.0000	Area				Window	0.00000	3.122	4.592	3.861		Auto	Auto	1.00000	1.00000	Internal Standard	0.0000000	0.0000000	Pending	0.1199	0.1199	0.40		3.46	NC							0.0000																								0.0000000	0.0000000		Signalling_High_20190806.lcm		1.420	0.047	rms		0.00000	0.00000	0.00000	0.00000	0.00000							1.841		S-1-P 17(0)											1.0000				1.000000	1.000000																
74			2035RAB_0096_A1	2035RAB_0096_A1	2035RAB_0096_A1	Unknown	No		3.816	0.00	0.00	ppm	1001818	287790		0.1028		2245968	824818	0.446	0.349	3.757	4.423	1.750	1404.15		204.96	1.114	1.080	3.165	Simply Calculate																																					0.68	0.026	76	1	5.0000	05/03/2021 05:15:51	System Administrator			Target	16	380.00>79.05	1	1	1	1	1	1	1																																																										40	0.100	10.00	10.000	0.0000	Area				Window	0.00000	3.122	4.592	3.842		Auto	Auto	1.00000	1.00000	Internal Standard	0.0000000	0.0000000	Pending	0.1028	0.1028	0.39		3.45	NC							0.0000																								0.0000000	0.0000000		Signalling_High_20190806.lcm		1.454	0.047	rms		0.00000	0.00000	0.00000	0.00000	0.00000							1.908		S-1-P 17(0)											1.0000				1.000000	1.000000																
